scientificName,taxonConceptID,dataResourceUid,stateProvince,country,zones
Corybas,https://id.biodiversity.org.au/taxon/apni/51290524,dr15867,Queensland,Australia,
Corybas abditus,https://id.biodiversity.org.au/name/apni/117402,dr1411,Western Australia,Australia,
Corybas abditus,https://id.biodiversity.org.au/name/apni/117402,dr15860,Western Australia,Australia,
Corybas abditus,https://id.biodiversity.org.au/name/apni/117402,dr15863,Western Australia,Australia,
Corybas abellianus,https://id.biodiversity.org.au/name/apni/81639,dr15860,Queensland,Australia,
Corybas abellianus,https://id.biodiversity.org.au/name/apni/81639,dr15861,Queensland,Australia,
Corybas abellianus,https://id.biodiversity.org.au/name/apni/81639,dr15867,Queensland,Australia,
Corybas abellianus,https://id.biodiversity.org.au/name/apni/81639,dr364,Queensland,Australia,
Corybas aconitiflorus,https://id.biodiversity.org.au/name/apni/171781,dr15860,Queensland,Australia,
Corybas aconitiflorus,https://id.biodiversity.org.au/name/apni/171781,dr15861,Queensland,Australia,
Corybas aconitiflorus,https://id.biodiversity.org.au/name/apni/171781,dr15863,Queensland,Australia,
Corybas aconitiflorus,https://id.biodiversity.org.au/name/apni/171781,dr15865,Queensland,Australia,
Corybas aconitiflorus,https://id.biodiversity.org.au/name/apni/171781,dr15867,Queensland,Australia,
Corybas aconitiflorus,https://id.biodiversity.org.au/name/apni/171781,dr376,Queensland,Australia,
Corybas aconitiflorus,https://id.biodiversity.org.au/name/apni/171781,dr8212,Queensland,Australia,
Corybas barbarae,https://id.biodiversity.org.au/name/apni/81670,dr14082,Queensland,Australia,
Corybas barbarae,https://id.biodiversity.org.au/name/apni/81670,dr15860,Queensland,Australia,
Corybas barbarae,https://id.biodiversity.org.au/name/apni/81670,dr15861,Queensland,Australia,
Corybas barbarae,https://id.biodiversity.org.au/name/apni/81670,dr15867,Queensland,Australia,
Corybas carsei,https://id.biodiversity.org.au/name/apni/123884,dr15861,,New Zealand,
Corybas carsei,https://id.biodiversity.org.au/name/apni/123884,dr2153,South Auckland,New Zealand,
Corybas carsei,https://id.biodiversity.org.au/name/apni/123884,dr2153,,New Zealand,
Corybas cerasinus,https://id.biodiversity.org.au/name/apni/180395,dr1411,Queensland,Australia,
Corybas cerasinus,https://id.biodiversity.org.au/name/apni/180395,dr15860,Queensland,Australia,
Corybas dentatus,https://id.biodiversity.org.au/node/apni/2897379,dr1411,South Australia,Australia,
Corybas dentatus,https://id.biodiversity.org.au/node/apni/2897379,dr15860,South Australia,Australia,
Corybas dentatus,https://id.biodiversity.org.au/node/apni/2897379,dr15865,South Australia,Australia,
Corybas dentatus,https://id.biodiversity.org.au/node/apni/2897379,dr15867,South Australia,Australia,
Corybas dentatus,https://id.biodiversity.org.au/node/apni/2897379,dr1902,South Australia,Australia,
Corybas dentatus,https://id.biodiversity.org.au/node/apni/2897379,dr364,South Australia,Australia,
Corybas dentatus,https://id.biodiversity.org.au/node/apni/2897379,dr366,South Australia,Australia,
Corybas dentatus,https://id.biodiversity.org.au/node/apni/2897379,dr376,South Australia,Australia,
Corybas dentatus,https://id.biodiversity.org.au/node/apni/2897379,dr8212,South Australia,Australia,
Corybas dowlingii,https://id.biodiversity.org.au/name/apni/189612,dr1411,New South Wales,Australia,
Corybas dowlingii,https://id.biodiversity.org.au/name/apni/189612,dr15860,New South Wales,Australia,
Corybas dowlingii,https://id.biodiversity.org.au/name/apni/189612,dr15861,New South Wales,Australia,
Corybas dowlingii,https://id.biodiversity.org.au/name/apni/189612,dr364,New South Wales,Australia,
Corybas expansus,https://id.biodiversity.org.au/name/apni/117405,dr15860,South Australia,Australia,
Corybas expansus,https://id.biodiversity.org.au/name/apni/117405,dr15865,South Australia,Australia,
Corybas expansus,https://id.biodiversity.org.au/name/apni/117405,dr366,South Australia,Australia,
Corybas expansus,https://id.biodiversity.org.au/name/apni/117405,dr376,South Australia,Australia,
Corybas fimbriatus,https://id.biodiversity.org.au/name/apni/81704,dr15860,Queensland,Australia,
Corybas fimbriatus,https://id.biodiversity.org.au/name/apni/81704,dr15861,Queensland,Australia,
Corybas fimbriatus,https://id.biodiversity.org.au/name/apni/81704,dr15863,Queensland,Australia,
Corybas fimbriatus,https://id.biodiversity.org.au/name/apni/81704,dr15867,Queensland,Australia,
Corybas fordhamii,https://id.biodiversity.org.au/name/apni/81710,dr15861,Queensland,Australia,
Corybas hispidus,https://id.biodiversity.org.au/name/apni/81722,dr15860,Queensland,Australia,
Corybas hispidus,https://id.biodiversity.org.au/name/apni/81722,dr376,Queensland,Australia,
Corybas limpidus,https://id.biodiversity.org.au/node/apni/2887349,dr15860,Western Australia,Australia,
Corybas limpidus,https://id.biodiversity.org.au/node/apni/2887349,dr15863,Western Australia,Australia,
Corybas limpidus,https://id.biodiversity.org.au/node/apni/2887349,dr376,Western Australia,Australia,
Corybas montanus,https://id.biodiversity.org.au/node/apni/2893290,dr15860,Queensland,Australia,
Corybas undulatus,https://id.biodiversity.org.au/name/apni/81745,dr14082,Queensland,Australia,
Corybas undulatus,https://id.biodiversity.org.au/name/apni/81745,dr15860,Queensland,Australia,
Corybas undulatus,https://id.biodiversity.org.au/name/apni/81745,dr15861,Queensland,Australia,
Corybas undulatus,https://id.biodiversity.org.au/name/apni/81745,dr376,Queensland,Australia,
Corybas undulatus,https://id.biodiversity.org.au/name/apni/81745,dr8212,Queensland,Australia,
Corymbia cadophora subsp. polychroma,https://id.biodiversity.org.au/node/apni/2899288,dr1411,Western Australia,Australia,
Corymbia cadophora subsp. polychroma,https://id.biodiversity.org.au/node/apni/2899288,dr15863,Western Australia,Australia,
Corymbia cadophora subsp. polychroma,https://id.biodiversity.org.au/node/apni/2899288,dr15865,Western Australia,Australia,
Corymbia paractia,https://id.biodiversity.org.au/node/apni/2891284,dr13282,Western Australia,Australia,
Corymbia paractia,https://id.biodiversity.org.au/node/apni/2891284,dr15860,Western Australia,Australia,
Corymbia paractia,https://id.biodiversity.org.au/node/apni/2891284,dr15861,Western Australia,Australia,
Corymbia paractia,https://id.biodiversity.org.au/node/apni/2891284,dr15863,Western Australia,Australia,
Corymbia paractia,https://id.biodiversity.org.au/node/apni/2891284,dr15867,Western Australia,Australia,
Corymbia x pedimontana,https://id.biodiversity.org.au/node/apni/2897114,dr15863,Western Australia,Australia,
Corymbia x pedimontana,https://id.biodiversity.org.au/node/apni/2897114,dr15866,Western Australia,Australia,
Corymborkis veratrifolia,https://id.biodiversity.org.au/name/apni/81851,dr15860,Queensland,Australia,
Corymborkis veratrifolia,https://id.biodiversity.org.au/name/apni/81851,dr15861,Queensland,Australia,
Corymborkis veratrifolia,https://id.biodiversity.org.au/name/apni/81851,dr15867,Queensland,Australia,
Corymborkis veratrifolia,https://id.biodiversity.org.au/name/apni/81851,dr15868,Queensland,Australia,
Corymborkis veratrifolia,https://id.biodiversity.org.au/name/apni/81851,dr15870,Queensland,Australia,
Corymborkis veratrifolia,https://id.biodiversity.org.au/name/apni/81851,dr376,Queensland,Australia,
Corynotheca asperata,https://id.biodiversity.org.au/node/apni/2915645,dr15863,Western Australia,Australia,
Craspedia paludicola,https://id.biodiversity.org.au/node/apni/6978320,dr15860,South Australia,Australia,
Craspedia paludicola,https://id.biodiversity.org.au/node/apni/6978320,dr15861,South Australia,Australia,
Craspedia paludicola,https://id.biodiversity.org.au/node/apni/6978320,dr15865,South Australia,Australia,
Craspedia paludicola,https://id.biodiversity.org.au/node/apni/6978320,dr366,South Australia,Australia,
Craspedia uniflora var. maritima,NZOR-6-59823,dr15860,,New Zealand,
Craspedia uniflora var. maritima,NZOR-6-59823,dr2153,Marlborough Land District,New Zealand,
Craspedia uniflora var. maritima,NZOR-6-59823,dr2153,Nelson Land District,New Zealand,
Craspedia uniflora var. maritima,NZOR-6-59823,dr2153,Otago Land District,New Zealand,
Craspedia uniflora var. maritima,NZOR-6-59823,dr2153,Wellington Land District,New Zealand,
Craspedia uniflora var. maritima,NZOR-6-59823,dr2153,Westland Land District,New Zealand,
Craspedia uniflora var. maritima,NZOR-6-59823,dr2153,,New Zealand,
Crassula colorata var. miriamae,https://id.biodiversity.org.au/node/apni/2896744,dr15863,Western Australia,Australia,
Crassula manaia,NZOR-6-55032,dr2153,Taranaki Land District,New Zealand,
Crassula manaia,NZOR-6-55032,dr2153,Wellington Land District,New Zealand,
Crassula manaia,NZOR-6-55032,dr2153,,New Zealand,
Crassula multicaulis,NZOR-6-121772,dr2153,Canterbury Land District,New Zealand,
Crassula multicaulis,NZOR-6-121772,dr2153,Marlborough Land District,New Zealand,
Crassula multicaulis,NZOR-6-121772,dr2153,Nelson Land District,New Zealand,
Crassula multicaulis,NZOR-6-121772,dr2153,Otago Land District,New Zealand,
Crassula multicaulis,NZOR-6-121772,dr2153,Southland Land District,New Zealand,
Crassula multicaulis,NZOR-6-121772,dr2153,Westland Land District,New Zealand,
Crassula multicaulis,NZOR-6-121772,dr2153,,New Zealand,
Crassula peduncularis,https://id.biodiversity.org.au/node/apni/2895654,dr2153,Canterbury Land District,New Zealand,
Crassula peduncularis,https://id.biodiversity.org.au/node/apni/2895654,dr2153,Gisborne Land District,New Zealand,
Crassula peduncularis,https://id.biodiversity.org.au/node/apni/2895654,dr2153,Otago Land District,New Zealand,
Crassula peduncularis,https://id.biodiversity.org.au/node/apni/2895654,dr2153,Taranaki Land District,New Zealand,
Crassula peduncularis,https://id.biodiversity.org.au/node/apni/2895654,dr2153,Wellington Land District,New Zealand,
Crassula peduncularis,https://id.biodiversity.org.au/node/apni/2895654,dr2153,,New Zealand,
Craterocephalus helenae,urn:lsid:biodiversity.org.au:afd.taxon:aaadf44b-9ad4-4782-a5ee-765f16adac5a,dr342,Western Australia,Australia,
Craterocephalus helenae,urn:lsid:biodiversity.org.au:afd.taxon:aaadf44b-9ad4-4782-a5ee-765f16adac5a,dr344,Western Australia,Australia,
Craterocephalus lentiginosus,urn:lsid:biodiversity.org.au:afd.taxon:dcdc5f6e-1fba-43db-9a36-3f8951678a79,dr342,Western Australia,Australia,
Craterocephalus lentiginosus,urn:lsid:biodiversity.org.au:afd.taxon:dcdc5f6e-1fba-43db-9a36-3f8951678a79,dr344,Western Australia,Australia,
Cratystylis centralis,https://id.biodiversity.org.au/node/apni/2919063,dr15863,Western Australia,Australia,
Cratystylis centralis,https://id.biodiversity.org.au/node/apni/2919063,dr725,Western Australia,Australia,
Crepidium fimbriatum,https://id.biodiversity.org.au/name/apni/188943,dr15867,Queensland,Australia,
Crepidium flavovirens,https://id.biodiversity.org.au/name/apni/219643,dr15867,Queensland,Australia,
Crepidium lawleri,https://id.biodiversity.org.au/node/apni/2910602,dr15860,Queensland,Australia,
Crepidium lawleri,https://id.biodiversity.org.au/node/apni/2910602,dr15867,Queensland,Australia,
Crepidium marsupichilum,https://id.biodiversity.org.au/name/apni/185160,dr15860,Queensland,Australia,
Crepidium marsupichilum,https://id.biodiversity.org.au/name/apni/185160,dr15867,Queensland,Australia,
Crepidomanes aphleboides,https://id.biodiversity.org.au/node/apni/7404140,dr13282,Queensland,Australia,
Crepidomanes aphleboides,https://id.biodiversity.org.au/node/apni/7404140,dr15860,Queensland,Australia,
Crepidomanes aphleboides,https://id.biodiversity.org.au/node/apni/7404140,dr15861,Queensland,Australia,
Crepidomanes aphleboides,https://id.biodiversity.org.au/node/apni/7404140,dr15865,Queensland,Australia,
Crepidomanes aphleboides,https://id.biodiversity.org.au/node/apni/7404140,dr15867,Queensland,Australia,
Crepidomanes majoriae,https://id.biodiversity.org.au/node/apni/2915758,dr15867,Queensland,Australia,
Crepidomanes majoriae,https://id.biodiversity.org.au/node/apni/2915758,dr15868,Queensland,Australia,
Crepidomanes majoriae,https://id.biodiversity.org.au/node/apni/2915758,dr376,Queensland,Australia,
Crinum flaccidum,https://id.biodiversity.org.au/node/apni/2910395,dr15863,Western Australia,Australia,
Crinum flaccidum,https://id.biodiversity.org.au/node/apni/2910395,dr362,Western Australia,Australia,
Crinum joesmithii,https://id.biodiversity.org.au/taxon/apni/51266591,dr15860,Western Australia,Australia,
Crinum joesmithii,https://id.biodiversity.org.au/taxon/apni/51266591,dr15863,Western Australia,Australia,
Crinum uniflorum,https://id.biodiversity.org.au/node/apni/2909681,dr15863,Western Australia,Australia,
Cristilabrum bubulum,urn:lsid:biodiversity.org.au:afd.taxon:62f930ce-c263-402e-981e-e80727246d1b,dr344,Western Australia,Australia,
Cristilabrum bubulum,urn:lsid:biodiversity.org.au:afd.taxon:62f930ce-c263-402e-981e-e80727246d1b,dr346,Western Australia,Australia,
Cristilabrum buryillum,urn:lsid:biodiversity.org.au:afd.taxon:01eae5c6-6562-4013-844f-84758c426f70,dr346,Western Australia,Australia,
Cristilabrum grossum,urn:lsid:biodiversity.org.au:afd.taxon:09b00862-e8b9-473d-a82d-e7f617a506a0,dr344,Western Australia,Australia,
Cristilabrum grossum,urn:lsid:biodiversity.org.au:afd.taxon:09b00862-e8b9-473d-a82d-e7f617a506a0,dr346,Western Australia,Australia,
Cristilabrum isolatum,urn:lsid:biodiversity.org.au:afd.taxon:5c9d03f5-6ab0-43f5-b208-5c19e3c7fcfd,dr344,Western Australia,Australia,
Cristilabrum isolatum,urn:lsid:biodiversity.org.au:afd.taxon:5c9d03f5-6ab0-43f5-b208-5c19e3c7fcfd,dr346,Western Australia,Australia,
Cristilabrum monodon,urn:lsid:biodiversity.org.au:afd.taxon:ae107232-ddf1-44e4-9c1c-6f41e4569417,dr346,Western Australia,Australia,
Cristilabrum primum,urn:lsid:biodiversity.org.au:afd.taxon:e37dc683-3218-40f9-99d5-e0827266bbbe,dr344,Western Australia,Australia,
Cristilabrum primum,urn:lsid:biodiversity.org.au:afd.taxon:e37dc683-3218-40f9-99d5-e0827266bbbe,dr346,Western Australia,Australia,
Cristilabrum rectum,urn:lsid:biodiversity.org.au:afd.taxon:84500c19-d999-472c-967c-7ea2d1969954,dr346,Western Australia,Australia,
Cristilabrum simplex,urn:lsid:biodiversity.org.au:afd.taxon:bccd1b22-cf30-4f79-ad6f-389a9ef138f7,dr344,Western Australia,Australia,
Cristilabrum simplex,urn:lsid:biodiversity.org.au:afd.taxon:bccd1b22-cf30-4f79-ad6f-389a9ef138f7,dr346,Western Australia,Australia,
Cristilabrum solitudum,urn:lsid:biodiversity.org.au:afd.taxon:ddd78128-3976-4e94-9a1e-626246356202,dr346,Western Australia,Australia,
Cristilabrum spectaculum,urn:lsid:biodiversity.org.au:afd.taxon:eeeccdae-8cea-47dd-9ba3-b0757aebc425,dr361,Western Australia,Australia,
Cristonia biloba subsp. pubescens,https://id.biodiversity.org.au/node/apni/2915466,dr15863,Western Australia,Australia,
Crocodylus johnstoni,urn:lsid:biodiversity.org.au:afd.taxon:82d3ca15-6450-4169-b567-9acab77c66df,dr1411,Western Australia,Australia,
Crocodylus johnstoni,urn:lsid:biodiversity.org.au:afd.taxon:82d3ca15-6450-4169-b567-9acab77c66df,dr1902,Western Australia,Australia,
Crocodylus johnstoni,urn:lsid:biodiversity.org.au:afd.taxon:82d3ca15-6450-4169-b567-9acab77c66df,dr344,Western Australia,Australia,
Crocodylus johnstoni,urn:lsid:biodiversity.org.au:afd.taxon:82d3ca15-6450-4169-b567-9acab77c66df,dr346,Western Australia,Australia,
Crocodylus johnstoni,urn:lsid:biodiversity.org.au:afd.taxon:82d3ca15-6450-4169-b567-9acab77c66df,dr348,Western Australia,Australia,
Crocodylus johnstoni,urn:lsid:biodiversity.org.au:afd.taxon:82d3ca15-6450-4169-b567-9acab77c66df,dr361,Western Australia,Australia,
Crocodylus johnstoni,urn:lsid:biodiversity.org.au:afd.taxon:82d3ca15-6450-4169-b567-9acab77c66df,dr364,Western Australia,Australia,
Crocodylus johnstoni,urn:lsid:biodiversity.org.au:afd.taxon:82d3ca15-6450-4169-b567-9acab77c66df,dr893,Western Australia,Australia,
Crocodylus porosus,urn:lsid:biodiversity.org.au:afd.taxon:989a7126-df02-4f1f-a21f-feca59662947,dr1902,Western Australia,Australia,
Crocodylus porosus,urn:lsid:biodiversity.org.au:afd.taxon:989a7126-df02-4f1f-a21f-feca59662947,dr346,Western Australia,Australia,
Crocodylus porosus,urn:lsid:biodiversity.org.au:afd.taxon:989a7126-df02-4f1f-a21f-feca59662947,dr348,Western Australia,Australia,
Crotalaria quinquefolia,https://id.biodiversity.org.au/node/apni/2895868,dr15863,Western Australia,Australia,
Crotalaria quinquefolia,https://id.biodiversity.org.au/node/apni/2895868,dr15866,Western Australia,Australia,
Crotalaria smithiana,https://id.biodiversity.org.au/node/apni/2897079,dr15863,Western Australia,Australia,
Crotalaria smithiana,https://id.biodiversity.org.au/node/apni/2897079,dr15866,Western Australia,Australia,
Croton aridus,https://id.biodiversity.org.au/node/apni/2916090,dr15863,Western Australia,Australia,
Croton arnhemicus,https://id.biodiversity.org.au/node/apni/2908792,dr15863,Western Australia,Australia,
